,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,helpful_rate,product_type,0,0
1353,11702,us,25047962,r3tcl9gbu7tp0f,b00384yyxe,556162591,planet wise wet diaper tote bag,baby,5,0,0,n,y,great for cloth diapers on outings,i ordered the medium bag in outer space print.  it's the perfect size to throw in the diaper bag for an afternoon outing.  i can fit 6-ish diapers if i really stuff em in there when they are dirty.  the dimensions measure 15\\ tall and 12\\ wide. we have 3 planet wise wet bags and two pail liners and they all seem well made and hold up in the washer and dryer.  i just throw them in with my cloth diapers (both for wash and dry) and they do great.  they contain the stink well while out and about- my only problem is remembering to take the wet bag out of the diaper bag when i get home (finding the dirties days later in the diaper bag is a special treat lol!),2014-01-14,0.0,pacifier,0.9903525506701581,0.99730172136798
1354,983,US,25047962,R3RS5F4W2DT1OT,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,4,1,2,N,Y,Brown Puppy is the crowd favorite in our house...,"We have twins, and they LOVE their WubbaNubs.  We have many different versions (Kitty Cat, Bear, Frog, etc.) but the Dog is the absolute favorite and we must have 2 available at all times.  This will be the 4th (or possible 5th?) Dog WubbaNub we have purchased.  I'm not sure if it's because he's their favorite or something about the design of this one, but the silicone tab that connects the stuffed dog to the pacifier starts tearing much faster than any of the other versions we own and must be replaced more often.  I can't wait until we are done with pacifiers so I don't have to replaced them anymore but until then, the Brown Puppy is our twins 'bink' of choice!",2015-07-16,0.5,pacifier,0.5838521675970676,0.07289101951837518
1355,6878,US,25067376,R1M64HJA2VJBSM,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,2,2,N,Y,Loves these little WubbaNub pacifiers!!!!,Can't wait for my grand daughter to get her little hands on this one. She has most of them but laid them out for all of us to see.  She's a nut!,2014-12-05,1.0,pacifier,0.9604146372460864,0.6920573857368547
1356,10856,US,25067376,R1B2XJHK9UZ62X,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Y,Softest lamby ever!,"I bought this for my new grand daughter.  She had the Big Red Dog, Clifford WubbaNub but I wanted her to have a little girly one.  I bought this one and the caterpillar.  She loves them all.  And, unlike a single Nub, these are pretty difficult to lose.  Not too big, and not too small.  Soft as can be.  You'll be tempted to buy them all.",2014-03-14,0.0,pacifier,0.37225556326971165,0.10793156794442241
1357,1797,US,25105637,R1QAMXUR2MPLII,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Great size nipple,Baby holds onto animal as using the pacifier.  Great size nipple.,2015-06-07,0.0,pacifier,0.035129399041350755,0.8832636842354059
1358,1792,US,25105637,R13F2DG6IGKDS6,B009YY4PBI,502209492,pacifier - wubbanub infant plush pacifier - turtle,Baby,5,0,0,N,Y,Five Stars,cute,2015-06-07,0.0,pacifier,0.25935386102555424,0.9635608376867477
1359,6304,US,25154830,R1NRXTVTRMPE15,B0081ZOV06,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count",Baby,5,0,0,N,Y,I love these! The nipple part is the same size ...,"I love these! The nipple part is the same size as the 0-3mo pacifiers, but these ones are a lot thicker around the base and also the nipple is a lot tougher for their teething.",2014-12-14,0.0,pacifier,0.966148583947479,0.9982665974125247
1360,3215,US,25154830,R1AHN3DWAP1MH,B0027A5FUQ,515907812,nuby paci cradle pacifier box,Baby,5,0,0,N,Y,Love these!,I love these! I can fit two of the gumdrop pacifiers in them and the other brand of rubber pacifiers.,2015-04-12,0.0,pacifier,0.6777522560733608,0.05736611103794108
1361,14519,US,25196105,R18T0M8HXXNT4N,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,Adorable!,The monkey is my son's favorite wubbanub.  We have several as they are all that he will use.  Just love them.,2013-04-18,0.0,pacifier,0.6854028387652528,0.022526707057361435
1362,14518,US,25196105,R3B4WB2KMXNW9N,B009YY4PBI,502209492,pacifier - wubbanub infant plush pacifier - turtle,Baby,5,0,0,N,Y,Adorable,We have a special needs son and this turtle was easy for him to grasp and hold on to. He loves it.,2013-04-18,0.0,pacifier,0.25935386102555424,0.10991272617223274
1363,13244,US,25276339,R392CZX7Z6G46,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,5,0,0,N,Y,Love it.,Got it for my preemie grandson. Elephant lays on his chest and helps to keep pacifier in his mouth. Plus I love elephants.,2013-08-21,0.0,pacifier,0.691568342545067,0.00395745127299434
1364,6170,US,25276339,RC2ZWOKMODQTR,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Five Stars,Grandson carries it everywhere.,2014-12-23,0.0,pacifier,0.25935386102555424,0.9912313769724009
1365,9099,US,25276339,R38U2K6Y8W53HQ,B009YY4PBI,502209492,pacifier - wubbanub infant plush pacifier - turtle,Baby,5,0,0,N,Y,Grandson loves it. Received it quickly. Thank you ...,Grandson loves it.  Received it quickly.  Thank you.,2014-08-15,0.0,pacifier,0.9543087575169895,0.9635598749264713
1366,13633,US,25324160,RXKQ9VMNYZC3G,B000AKB4IM,295960359,the original billy-bob teeth two front teeth pacifier,Baby,4,1,1,N,Y,nice,"nice product, quickly delivery and i will enjoy see my baby with this a lot.<br /><br />thanks<br /><br />we will recommended for everything",2013-07-13,1.0,pacifier,0.9513224119717031,0.9993331333858748
1367,13638,US,25324160,R2ONR9TBINU5V3,B00264YZNG,432096885,personalized pacifiers pacifier,Baby,4,0,0,N,Y,nice,"nice product, quickly delivery and i will enjoy see my baby with this a lot.<br /><br />thanks<br /><br />we will recommended for everything",2013-07-13,0.0,pacifier,0.9513224119717031,0.9993331333858748
1368,11800,us,25487301,r389ugkf766xeu,b005g3qxhk,38337318,"pognae 100% cotton soft structured, ergonomic baby carrier w/ mesh cooling vent, sleeping hood and headrest",baby,5,3,3,n,y,"comfortable, cooling, easier than a stroller","this is one of those products that change the way you live. we got this when our baby was 3.5 months old and she took to it immediately. she is now almost 7 months old. it is comfortable for both baby and her caregiver, whomever it may be at the time. my mil, husband, babysitter, and i are all different heights (153 cm to 172 cm) and different sizes (50 kg to 83 kg) and this carrier can adjust to fit us all comfortably. there are many things i love about this carrier.<br /><br />pros:<br />- the biggest pro for us is the mesh cooling vent. the daily temperature here averages 28°c to 35°c with tropical humidity. while you're never going to be completely cool while carrying baby, the mesh makes it much more comfortable to do so.<br />- did i mention how comfortable it is to use? the wide waist belt provides loads of support and the shoulder straps are thick & padded. i like that you can wear the waist strap higher (on the waist) or lower (resting on the hips) to adjust for baby's height. i love having my baby within kissing distance!<br />- comfortable for baby! she's snug as a bug in a rug and regularly falls asleep while still in the carrier. the inward-facing design doesn't seem to bother her as she can still see out the sides (outward-facing carriers are not good for baby's development). in fact, she seems to prefer being high up in the carrier as she has a better view rather than being in her stroller.<br />- the sleeping hood is generously cut and is large enough to accommodate even a tall toddler. the way the hood is designed means that there are no strings or straps that can cut into baby's face. the straps to fasten the hood are attached to it and it all rolls neatly into provided front pocket. there are no dangling strings or buckles to get in the way. we've used the hood to help her sleep, keep the sun off her face and to keep the rain off her head.<br />- the front pocket is not very large, especially with the hood already tucked into it. however there is enough space to tuck some keys, cash and a phone if all you're doing is going for a walk or a quick run to the store.<br />- easier and more convenient than a stroller. we no longer take our graco stroller on outings now. having to take a stroller was so cumbersome and unwieldy, especially in crowds. the stroller also took up all the space in the trunk. now we just put baby in her carrier, grab the ju ju be bff and we're ready to go.<br /><br />cons:<br />- the care instructions state that it is best to avoid washing the carrier and to spot clean only. this has something to do with the organic dye used on the fabric and is supposed to help keep the carrier looking new. this is not a huge issue for me but i can imagine it being a big deal for some others. i highly recommend buying the drool pads and using them with the carrier from the very beginning to avoid getting any stains on it.<br />- no way to attach anything to the carrier. i would have liked to have a d-ring or two on the carrier so that a toy / pacifier can be attached to it and within reach the moment it is needed. imo this is something small that would be a great improvement to the utility of the carrier.<br /><br />overall, a great product and well worth the money spent!",2014-01-12,1.0,pacifier,0.9727439751990073,"this is one of those products that change the way you live. we got this when our baby was 3.5 months old and she took to it immediately. she is now almost 7 months old. it is comfortable for both baby and her caregiver, whomever it may be at the time. my mil, husband, babysitter, and i are all different heights (153 cm to 172 cm) and different sizes (50 kg to 83 kg) and this carrier can adjust to fit us all comfortably. there are many things i love about this carrier.<br /><br />pros:<br />- the biggest pro for us is the mesh cooling vent. the daily temperature here averages 28°c to 35°c with tropical humidity. while you're never going to be completely cool while carrying baby, the mesh makes it much more comfortable to do so.<br />- did i mention how comfortable it is to use? the wide waist belt provides loads of support and the shoulder straps are thick & padded. i like that you can wear the waist strap higher (on the waist) or lower (resting on the hips) to adjust for baby's height. i love having my baby within kissing distance!<br />- comfortable for baby! she's snug as a bug in a rug and regularly falls asleep while still in the carrier. the inward-facing design doesn't seem to bother her as she can still see out the sides (outward-facing carriers are not good for baby's development). in fact, she seems to prefer being high up in the carrier as she has a better view rather than being in her stroller.<br />- the sleeping hood is generously cut and is large enough to accommodate even a tall toddler. the way the hood is designed means that there are no strings or straps that can cut into baby's face. the straps to fasten the hood are attached to it and it all rolls neatly into provided front pocket. there are no dangling strings or buckles to get in the way. we've used the hood to help her sleep, keep the sun off her face and to keep the rain off her head.<br />- the front pocket is not very large, especially with the hood already tucked into it. however there is enough space to tuck some keys, cash and a phone if all you're doing is going for a walk or a quick run to the store.<br />- easier and more convenient than a stroller. we no longer take our graco stroller on outings now. having to take a stroller was so cumbersome and unwieldy, especially in crowds. the stroller also took up all the space in the trunk. now we just put baby in her carrier, grab the ju ju be bff and we're ready to go.<br /><br />cons:<br />- the care instructions state that it is best to avoid washing the carrier and to spot clean only. this has something to do with the organic dye used on the fabric and is supposed to help keep the carrier looking new. this is not a huge issue for me but i can imagine it being a big deal for some others. i highly recommend buying the drool pads and using them with the carrier from the very beginning to avoid getting any stains on it.<br />- no way to attach anything to the carrier. i would have liked to have a d-ring or two on the carrier so that a toy / pacifier can be attached to it and within reach the moment it is needed. imo this is something small that would be a great improvement to the utility of the carrier.<br /><br />overall, a great product and well worth the money spent!"
1369,11663,us,25487301,r1kclxhxy5oawh,b00chxrw0o,47185405,nenesupply 3 count 5-oz ice packs / cooler. ideal for breastmilk storage. use with nenesupply cooler bags,baby,5,1,1,n,y,effective and good value for the price,these contents of these ice packs are non-toxic and do a good job of keeping breastmilk cold. they are pretty good value for the price and have survived daily use for 2 months without issue. i think they are quite durable and will not hesitate to buy again.<br /><br />highly recommend!,2014-01-14,1.0,pacifier,0.999972018334507,0.9844286251324911
1370,9774,US,25507604,R27FSW1NU89VAZ,B008BK7P4A,387353699,billy bob pacifier,Baby,4,1,1,N,Y,The men at the party loved it and the dad is planning on making his ...,This was a gift for a gender reveal party.  The men at the party loved it and the dad is planning on making his baby use it all the time.  Definitely was one of the most unique and hilarious gifts to give.  You stand out as a gift-giver.,2014-07-10,1.0,pacifier,0.38992607308992994,0.9995513917972386
1371,9775,US,25507604,R2Q9BQMCOD2GIG,B000AKB4JG,735883323,lil' vampire baby pacifier (discontinued by manufacturer),Baby,4,0,0,N,Y,Will have to wait and see if it keeps the baby happy.,It was a gift for a baby shower.  Everyone thought it was really cute.  Will have to wait and see if it keeps the baby happy.,2014-07-10,0.0,pacifier,0.8194857193880426,0.9682055997131515
1372,17866,US,25560467,R1EU5SQWPXAHD5,B001G4YULO,531834407,the first years gumdrop pacifier wipes,Baby,5,0,0,N,Y,great for traveling,"These are a must-have at restaurants when my daughter drops all her toys on the floor!  Since these wipes are food-grade [safe], I use them to clean the nipples of bottles while on the go.  These, combined with the ready-to-eat similac make for a much easier trip!",2011-05-03,0.0,pacifier,0.9986373852842999,0.41539520074075154
1373,17867,US,25560467,R1GQ44LGLWGNQK,B004IOHN8Q,610554685,the first years 2 pack gumdrop infant pacifier,Baby,5,0,0,N,Y,just like the soothies,"These a good pacifiers.  My daughter prefers the ones with the same nipple as the soothies that she used in the hospital.  These have the same nipple but with a bit harder, more contoured surround.  If your kids don't like the super soothies, but you're worried about them bending the soothies too much (and choking on them), the gumdrops are a great compromise. These are also a great option if you use a pacifier leash because they provide an additional hole in the tab.",2011-05-03,0.0,pacifier,0.002127925604979711,0.4982498097858688
1374,17869,US,25560467,R235UCXROI9DW7,B0013P7WXO,637073326,the first years  soothie teething pacifier (discontinued by manufacturer),Baby,5,0,0,N,Y,great teether,"This is the next natural step from Soothie pacifier to teether.  Great idea!  I noticed that my daughter was starting to pull her Soothie pacifier out and chew on the sides when she was 3-4 months old.  I saw this on Amazon, and thought it made sense.      It's a great, tough, solid piece teether that she can use as a back- up pacifier!",2011-05-03,0.0,pacifier,0.9990708185325784,0.999926669959694
1375,3642,us,25655989,r3f0gd9ew56jy9,b00ingnyxs,558145163,"baby car mirror - rear facing - safety certified & crash tested - shatterproof, crystal clear, huge back seat baby mirror - gorgeous gift box, free cleaning cloth included",baby,5,0,0,n,y,best mirror i have seen,"really awesome for any full sized adjustable headrest. didn't work on the middle seat of my honda van, the headrest was too small, but i installed it on the side seat (the seat beside where the car seat is installed). i do need to take it down if someone is sitting there, but it is quick and easy to install. my 1-year old likes to look in the mirror and see me, and it is plenty big. i can see her entire seat easily - no distortions, and it isn't too small. it will shake a tad when driving, but my main objective is to see if she was in distress, and i can see well enough. the angle adjusts well and stays put. much better than other mirror options i have tried.",2015-03-22,0.0,pacifier,0.9617308070108952,0.37970405044521494
1376,3649,us,25655989,r3k19blxlt3dsz,b007hzbohe,633015232,"re-play spill proof cups, 2-count",baby,5,0,0,n,y,don't leak - for real!,"best cups ever! not only are they made from recycled milk bottles (yay!), they're cute - and they are the only sippy cups i have that i truly trust not to leak - even if they're left upside down or on their side in my bag. i have tried them all... seriously. they all leak. many won't leak most of the time, but as soon as something touches the spout, they will. these are perfect. as long as you put the interior piece on correctly, it stays on, and i have been using the same 3 cups with my 2 kids for over 3 years, and they are still working as well as day one. highly recommend.<br /><br />i will say that family members who try and put the inner piece in sometimes put it on backwards, and no water comes out, but it is easily fixed and neither me nor my husband have ever had a problem confusing the direction it should go.",2015-03-22,0.0,pacifier,0.22800064221896343,0.723857880063732
1377,16561,US,25732204,R3CGLISMKRZPFY,B0017I79X0,148951957,gerber natural flex silicone pacifier 2/ pk - pink and green,Baby,5,0,0,N,N,The only pacifiers my daughter would use,"We tried a few different types of pacifiers before these. These were the only ones that my daughter would use, so we bought a bunch of them. They last well through washes and sterilization.",2012-06-11,0.0,pacifier,4.291744363490108e-05,0.003924994192139599
1378,14126,us,25732204,rc58zq18w9o31,b0009xahwo,808017020,"playtex ventaire bubble free silicone feeding nipples, stage 2 fast flow  - 2 pack",baby,5,0,0,n,n,perfect,"my daughter moved to this stage of the nipples fast. she isn't frustrated that she isn't getting her milk fast enough. we have bought these nipples in slow, medium and fast - no complaints with any of them.",2013-06-11,0.0,pacifier,0.9972227550753567,0.0036077813274188217
1379,14273,US,25735746,RM4GSPMQL8WR,B004IY6AGW,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Y,Adorable,My baby girl loves wubbaNub's! I bought the puppy & this one. When she would chew through the pacifier I would cut it off & she would still have her Elephant.,2013-05-21,0.0,pacifier,0.25935386102555424,0.003544380580669926
1380,14272,US,25735746,R1U1K5CQPVFW1K,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,0,N,Y,Adorable!,My baby girl loves her wubbaNub! It's a cute cuddly stuffed animal with her comfort pacifier. When she would chew through the pacifier I would cut it off and she would still have her puppy.,2013-05-21,0.0,pacifier,0.6854028387652528,0.0957869146049503
1381,17917,US,25755199,R32QYUMZGSJTMW,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Best pacifier on the market hands down!,I LOVE wubbanubs! It is simply just a very cute soothe pacifier! if your little one loves the soothe then get this! It makes the pacifier so easy to find and as your little one gets older it is also a little stuffed animal they can take along. Honestly when the pacifier gets worn out you can just cut it out and sew a new soothe in. I also have thrown this in the dishwasher and washing machine. it holds up great!!,2011-03-29,0.0,pacifier,0.007590209882933047,0.9943474831936792
1382,17914,US,25755199,R1I08UWZULS9BX,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Y,LOVE IT,I LOVE wubbanubs! They are amazing! They don't stay in your babies mouth unless they are holding it in so no worry about them choking on it. It is very safe! It is simply just a very cute soothe pacifier! if your little one loves the soothe then get this! It makes the pacifier so easy to find and as your little one gets older it is also a little stuffed animal they can take along. Honestly when the pacifier gets worn out you can just cut it out and sew a new soothe in. I also have thrown this in the dishwasher and washing machine. it holds up great!!,2011-03-29,0.0,pacifier,0.25935386102555424,0.9642609207933045
1383,8029,us,25774794,r24nerrriq70z6,b0075cux4e,98582083,personalized pacifiers - princess in training,baby,5,0,0,n,y,five stars,perfect,2014-09-29,0.0,pacifier,0.17899553825278597,0.9972227550753567
1384,8017,US,25774794,R1B1FGZWLUDFUT,B00264YZNG,432096885,personalized pacifiers pacifier,Baby,5,0,0,N,Y,Five Stars,Perfect,2014-09-29,0.0,pacifier,0.25935386102555424,0.25935386102555424
1385,14432,US,25849875,R1J7GPH2638YO8,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,3,0,0,N,Y,Work great,"I use these time to time for my newborn. She will use sometimes, but she prefers the avent soothie. When she outgrows the soothie, I plan on using these. I really like the avent products.",2013-04-23,0.0,pacifier,0.9990708185325784,0.014334069946681138
1386,15191,us,25849875,r25zzmtcrhaotm,b007426ykc,614959479,"halo sleepsack 100% cotton wearable blanket, pink eyelet, small (discontinued by manufacturer) (discontinued by manufacturer)",baby,5,0,0,n,y,so cute!,super cute and soft. i am still pregnant but i am excited to use this for my lo. it get's a little chilly at night and these seems cozy enough to keep her warm.,2013-01-31,0.0,pacifier,0.9858682362758492,0.0117857519332213
1387,404,us,25892594,r1gpuwc3ujq598,b00331a792,239285670,soft bowl set in sorbet (set of 3),baby,5,0,0,n,y,five stars,love this little plates. good size for my 15 months son's meals.,2015-08-15,0.0,pacifier,0.17899553825278597,0.06843035404356017
1388,8886,us,25892594,ro2s43w7wp2iu,b00i3gewlg,867497073,carseat canopy baby infant car seat cover w/attachment straps and minky fabric,baby,4,0,0,n,n,four stars,the top zigzag design fabric would shrink a little when washed.,2014-08-25,0.0,pacifier,0.660963741191525,0.1520524190278381
1389,5698,US,25935173,R2G4QAZ8DWCMAT,B0081ZOWC8,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Would recommend,"This is very similar to the ones that they use at the hospital.  It does not have the typical bulb shape that is flexible.  Instead the plastic of the entire pacifier is sturdier.  In the babies mouth, the pacifier does not bend and catch on the babies gums.  Because of this, the pacifier will fall out of the babies mouth when they are sound asleep.  This is actually a good thing because it teaches baby that they need to self-soothe at night time.  As I mentioned earlier, the shape and texture are different - very similar to a thumb.  Since this is so similar to the thumb, your baby might choose to self soothe by sucking on their thumb.  While this can be good because they will stop using the pacifier on their own, it can be a problem if they continue to suck their thumb months later.",2015-01-02,0.0,pacifier,0.9296019714076841,0.4656851802612488
1390,5742,us,25935173,r2qrb39xmph5tj,b002szh45e,323328196,baby comfynose nasal aspirator,baby,5,0,0,n,y,a must have!,"this is a must have if you have a little one at home.  i have not  seen these sold at walmart, target, jewel, etc so consider investing in one before your baby gets sick.  you won't be able to run out to the local store to pick one up in desperate times.<br />this aspirator does not come with a filter - instead you can use tissue or toliet paper to block the mucus from entering the tube that leads to your mouth.  no worries that you'll end up with boogers in your mouth!<br />to use this, first sterilize all of the pieces with either a quick dunk in boiling water or the dishwasher.  put the pieces back together.  open the egg shaped part and put a loosely bunched tissue in.  close the egg shape container.  spray your little ones nose with a saline spray.  wait 30 seconds - 1 minute for the snot to soften.  have the mouth piece in your mouth and move the pointer (attached to the egg shape part) into the tip of the nose and suck gently.  repeat 2 to 3 times in necessary.<br />according to a conversation i had with my doctor, do not do this repeatedly throughout the day.  when they are sick, yes their noses are constantly be filled with mucus and it is possible to aggravate with the spray and aspirator.  try to do this before they eat, it will make eating a lot easier for them - they will be able to eat more and have less bubbles get into their system.  and before bed, so that it will be easier for the to fall asleep.<br />make sure that you clean after each use.",2015-01-02,0.0,pacifier,0.961033594943786,0.27447942050741964
1391,4534,us,25959850,r2bpvlhsbxzpr7,b006gylkoo,127628220,philips avent day disposable breast pads,baby,5,0,0,n,y,way better than my medela disposables!,"i had purchased the medela disposables... after i ran out of those, i ordered these because the price was lower... turns out these are wayyy more comfortable, absorbent, and look better in my purse than any other brands i've tried.",2015-02-20,0.0,pacifier,0.9714909900284042,0.5674478169822672
1392,3888,us,25959850,r1ujmz56p994u7,b00g2fovq6,476799077,pump strap hands-free pumping bra and nursing – pump more breastpump bra,baby,5,1,2,n,y,great product!,i love it! i have large breasts and this fit perfectly the first time!,2015-03-10,0.5,pacifier,0.9746441403257907,0.9997259468876657
1393,8221,US,25977914,R1ULOEVKSLN3TV,B001L2SA3A,364133280,philips avent bpa free night time pacifier,Baby,5,0,0,N,Y,Five Stars,EXCELENT THANKS,2014-09-21,0.0,pacifier,0.25935386102555424,0.25935386102555424
1394,8188,US,25977914,R1CEHM1IKJSDOH,B001I3OE4G,513985034,"philips avent bpa free translucent pacifier, colors may vary",Baby,5,0,0,N,Y,Five Stars,EXCELENT THANKS,2014-09-21,0.0,pacifier,0.25935386102555424,0.25935386102555424
1395,9480,US,26046539,RYMN82K1SKYE9,B001KK6I8M,396695183,wubbanub infant pacifier - red dog,Baby,5,0,0,N,Y,Great invention,"My son loves these.<br />We always had problems losing the pacifiers, until we found these.<br />They also help with hand-eye co-ordination. He learned at a very young age how to put the paci back in his mouth, also it was so much easier for him to find his paci.<br /><br />I just want to make sure when you wash these in the washer machine, you let them air dry.",2014-07-27,0.0,pacifier,0.12082777299045977,0.5203830924346718
1396,9473,US,26046539,R39F9AS9BQL2JP,B000P22YTI,508170926,wubbanub infant plush toy pacifier green frog,Baby,5,0,0,N,Y,Best pacifier ever,"My son loves these.<br />We always had problems losing the pacifiers, until we found these.<br />They also help with hand-eye co-ordination. He learned at a very young age how to put the paci back in his mouth, also it was so much easier for him to find his paci.<br /><br />I just want to make sure when you wash these in the washer machine, you let them air dry.",2014-07-27,0.0,pacifier,0.04947251269997515,0.5203830924346718
1397,17294,us,26067219,rqt2gxh4hvomo,b002zo5w8y,39319355,dreambaby deluxe bath seat (discontinued by manufacturer),baby,5,0,0,n,y,"i never thought i would get bath seats, but love them for twins!","i was so hesitant in ordering these seats, but i am so glad i did.  the other reviews said how helpful they were for bathing more than one small child at once.  i was worried my boys wouldn't like them and would feel restrained.  i couldn't have been more wrong.  they love them!  they are now one and have been using them for over 6 months.  i went with this design since it has the slanted front that allows the boys to lean comfortably to splash or reach for toys.  the seats do float up or move pretty easily when you try to put them in since they only have suctions cups and we have a textured surface on our bathtub.  this is not an issue since they are always supervised. we would not be able to give them baths at the same time so easily any other way.  they were also great for the summer time.  we took them to the beach house in the summer and they doubled as safety seats in the plastic swimming pool when there were not enough hands to hold both.  they probably could even be used as feeding chairs when traveling if need be.  our boys will be out of them soon once they figure out how to try to get out of them and stand up in the tub.  we have gotten so much use out of them and they are easy to clean and hang dry.",2011-11-12,0.0,pacifier,0.5029885383962738,0.33064127585296443
1398,17321,us,26067219,r2luj8w5akc1l9,b004eznj82,433890985,cribwrap crib wrap 3pc rail cover bundle by trend lab - 1- 51 front rail cover & 2- 27 side rail covers bundle,baby,5,0,0,n,y,"i love this product, just wish there were corner covers too!","i ordered this after one of my boys started chewing on his crib rail.  with the new design of cribs, this is a must.  i wish i would have had these earlier, but i did not think of them.  they would make a good shower gift.  the only flaw is that the corners are not covered and that is where my boys chew.  it is hard to protect the entire crib from chewers.  i am happy though that it is limiting the chewing to the side rails at the exposed corners, since these will not be part of the full bed when they are older.  there is only one bite mark on the front rail since i did not get these in time before the first bite.  i now know better.  with 2 cribs to try to preserve, these are worth the price.  my boys like to chew on them and the thick padding protects the wood.  it also provides cushion for their heads.",2011-11-12,0.0,pacifier,0.17937353523155225,0.496706888100669
1399,5260,US,26146656,R23OK2S94XRS57,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Beauty,5,0,0,N,Y,Wife loved it,"This dryer does it job, and I used it for tasks beyond its description. It works great and still functioning.",2014-06-02,0.0,hair_dryer,0.9984311512166588,0.9929668488799384
1400,10181,US,26146656,R1HX7YQ61VVVT2,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Works,"My baby sleeps with those, and sometimes it becomes a habit that he will not go to sleep without those. You don't want your babies to rely on those too much, but at the same time this will save you all the hassle or comforting them and trying to put them to sleep.",2014-06-02,0.0,pacifier,0.25935386102555424,1.816476039971773e-05
1401,13065,US,26174833,R1ANRABRRZBG3M,B004PSAX28,293975317,nuk 2 count trendline orthodontic pacifier,Baby,4,1,2,N,Y,Love the stylish designs,Bought these for my daughter who is 7 months. They are great! I love the stylish designs that they came in. The only thing that keeps this from getting 5 stars is that water seems to get trapped in the nipple part and it is hard to get out.,2013-09-11,0.5,pacifier,0.9935782510069416,0.9990819713225224
1402,12693,US,26174833,R2IF02YMUM9YRA,B000ROKDC4,460495350,"nuk 2 pack silicone orthodontic bpa free juicy pacifier, size 1",Baby,4,2,2,N,Y,Does the job nicely,"I have had no problems with these NUK pacifiers. My daughter took right to them and has used them for quite some time now. I love the colors that they came in. We ended up with a pink and a purple. My only complaint is that sometimes when you rinse them, water gets caught in the silicone.",2013-10-24,1.0,pacifier,0.9997077006086782,0.07050047322882443
1403,16903,US,26244844,R1Q7W9CFVZCHK1,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,5,0,0,N,Y,Love!,"My baby loves the wubs! He has 5 and now we're waiting for the sixth to get here today. We have only lost one that he dropped at a large department store. These are awesome because the babies can find them in their crib at night, they don't slip through the slots and they are soooo cute!",2012-02-01,0.0,pacifier,0.6854028387652528,0.07789841051415416
1404,16904,US,26244844,R3SXP9XY1FEJOM,B004IYAVGM,572944212,"mary meyer wubbanub pacifier, okey dokey dino",Baby,5,0,0,N,Y,Love!,"My baby loves the wubs! He has 5 and now we're waiting for the sixth to get here today. We have only lost one that he dropped at a large department store. These are awesome because the babies can find them in their crib at night, they don't slip through the slots and they are soooo cute! This one is so soft!",2012-02-01,0.0,pacifier,0.6854028387652528,0.5670892721601738
1405,10386,US,26247515,R2ISIR98CRT06H,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,5,0,0,N,Y,The first pacifier she liked,"Mine will go back and forth between this and a Nuk pacifier but she holds onto this while in the carseat either way.  We bought a few different styles, the elephant specifically to try to keep it near her mouth when we were driving.",2014-05-06,0.0,pacifier,0.8780572656333916,0.18886841547736405
1406,8125,US,26247515,R4ZJANNI5LLG4,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Y,ADORE these!,"It took a while but now at almost eight months, WubbaNubs are all our little one will use.  She would use them occasionally early on but now they are her go to when she is just tired or ready to nap.  They are easy for her to find in the crib in the middle of the night.  Months ago, they were nice in that they kept it up by her mouth.",2014-09-26,0.0,pacifier,0.6777522560733608,0.021822868546448687
